season,week,celebrity_name,judge_total,judge_rank,fan_rank,fan_vote_share,fan_votes_absolute,total_votes_assumed,scheme,eliminated_end_of_week,judge_percent
5,4,Mark Cuban,7.333333333333333,,,0.12873931623931625,1287393.1623931625,10000000,percent,0,0.09401709401709403
5,5,Cameron Mathison,8.666666666666666,,,0.14285714285714285,1428571.4285714284,10000000,percent,0,0.1306532663316583
5,5,Jane Seymour,8.666666666666666,,,0.14285714285714285,1428571.4285714284,10000000,percent,0,0.1306532663316583
5,5,Sabrina Bryan,9.333333333333334,,,0.14285714285714285,1428571.4285714284,10000000,percent,0,0.14070351758793972
5,5,Jennie Garth,8.333333333333334,,,0.14285714285714285,1428571.4285714284,10000000,percent,0,0.1256281407035176
5,5,Helio Castroneves,7.666666666666667,,,0.14285714285714285,1428571.4285714284,10000000,percent,0,0.1155778894472362
5,5,Mel B,9.666666666666666,,,0.14285714285714285,1428571.4285714284,10000000,percent,0,0.1457286432160804
5,5,Marie Osmond,7.0,,,0.14285714285714285,1428571.4285714284,10000000,percent,0,0.10552763819095479
5,5,Mark Cuban,7.0,,,0.0,0.0,10000000,percent,1,0.10552763819095479
5,6,Cameron Mathison,8.333333333333334,,,0.16203703703703703,1620370.3703703703,10000000,percent,0,0.1388888888888889
5,6,Jane Seymour,7.333333333333333,,,0.1787037037037037,1787037.037037037,10000000,percent,0,0.12222222222222222
5,6,Sabrina Bryan,8.333333333333334,,,0.0,0.0,10000000,percent,1,0.1388888888888889
5,6,Jennie Garth,9.0,,,0.16203703703703703,1620370.3703703703,10000000,percent,0,0.15
5,6,Helio Castroneves,9.333333333333334,,,0.16203703703703703,1620370.3703703703,10000000,percent,0,0.15555555555555556
5,6,Mel B,10.0,,,0.16203703703703703,1620370.3703703703,10000000,percent,0,0.16666666666666666
5,6,Marie Osmond,7.666666666666667,,,0.17314814814814813,1731481.4814814813,10000000,percent,0,0.1277777777777778
5,7,Cameron Mathison,8.5,,,0.1994,1994000.0,10000000,percent,0,0.16346153846153846
5,7,Jane Seymour,8.333333333333334,,,0.003,30000.0,10000000,percent,1,0.16025641025641027
5,7,Jennie Garth,8.833333333333334,,,0.1994,1994000.0,10000000,percent,0,0.16987179487179488
5,7,Helio Castroneves,8.666666666666666,,,0.1994,1994000.0,10000000,percent,0,0.16666666666666666
5,7,Mel B,9.0,,,0.1994,1994000.0,10000000,percent,0,0.17307692307692307
5,7,Marie Osmond,8.666666666666666,,,0.1994,1994000.0,10000000,percent,0,0.16666666666666666
5,8,Cameron Mathison,8.5,,,0.0,0.0,10000000,percent,1,0.19391634980988592
5,8,Jennie Garth,8.333333333333334,,,0.2509505703422053,2509505.7034220533,10000000,percent,0,0.19011406844106465
5,8,Helio Castroneves,9.5,,,0.24714828897338403,2471482.8897338402,10000000,percent,0,0.21673003802281368
5,8,Mel B,9.333333333333334,,,0.24714828897338403,2471482.8897338402,10000000,percent,0,0.21292775665399238
5,8,Marie Osmond,8.166666666666666,,,0.25475285171102663,2547528.5171102663,10000000,percent,0,0.18631178707224333
5,9,Jennie Garth,9.666666666666666,,,0.0,0.0,10000000,percent,1,0.24786324786324784
5,9,Helio Castroneves,10.0,,,0.3304843304843305,3304843.304843305,10000000,percent,0,0.2564102564102564
5,9,Mel B,10.0,,,0.3304843304843305,3304843.304843305,10000000,percent,0,0.2564102564102564
5,9,Marie Osmond,9.333333333333334,,,0.33903133903133903,3390313.39031339,10000000,percent,0,0.23931623931623933
5,10,Helio Castroneves,9.333300000000001,,,0.35294095402801606,3529409.5402801605,10000000,percent,0,0.35294095402801606
5,10,Mel B,9.4444,,,0.35714222688890257,3571422.268889026,10000000,percent,0,0.35714222688890257
5,10,Marie Osmond,7.666666666666667,,,0.2899168190830813,2899168.1908308133,10000000,percent,0,0.2899168190830813
6,1,Cristian de la Fuente,7.0,,,0.08641975308641975,864197.5308641975,10000000,percent,0,0.08641975308641975
6,1,Steve Guttenberg,6.0,,,0.07407407407407407,740740.7407407407,10000000,percent,0,0.07407407407407407
6,1,Priscilla Presley,8.0,,,0.09876543209876543,987654.3209876543,10000000,percent,0,0.09876543209876543
6,1,Marlee Matlin,7.333333333333333,,,0.0905349794238683,905349.7942386831,10000000,percent,0,0.0905349794238683
6,1,Shannon Elizabeth,7.0,,,0.08641975308641975,864197.5308641975,10000000,percent,0,0.08641975308641975
6,1,Marissa Jaret Winokur,6.0,,,0.07407407407407407,740740.7407407407,10000000,percent,0,0.07407407407407407
6,1,Jason Taylor,7.333333333333333,,,0.0905349794238683,905349.7942386831,10000000,percent,0,0.0905349794238683
6,1,Kristi Yamaguchi,9.0,,,0.1111111111111111,1111111.111111111,10000000,percent,0,0.1111111111111111
6,1,Monica Seles,5.0,,,0.06172839506172839,617283.9506172839,10000000,percent,0,0.06172839506172839
6,1,Penn Jillette,5.333333333333333,,,0.06584362139917695,658436.2139917695,10000000,percent,0,0.06584362139917695
6,1,Adam Carolla,5.0,,,0.06172839506172839,617283.9506172839,10000000,percent,0,0.06172839506172839
6,1,Mario,8.0,,,0.09876543209876543,987654.3209876543,10000000,percent,0,0.09876543209876543
6,2,Cristian de la Fuente,6.666666666666667,,,0.09961089494163425,996108.9494163424,10000000,percent,0,0.07782101167315175
6,2,Steve Guttenberg,5.333333333333333,,,0.10350194552529185,1035019.4552529185,10000000,percent,0,0.062256809338521395
6,2,Priscilla Presley,7.0,,,0.09961089494163425,996108.9494163424,10000000,percent,0,0.08171206225680934
6,2,Marlee Matlin,8.0,,,0.09961089494163425,996108.9494163424,10000000,percent,0,0.0933852140077821
6,2,Shannon Elizabeth,8.0,,,0.09961089494163425,996108.9494163424,10000000,percent,0,0.0933852140077821
6,2,Marissa Jaret Winokur,7.0,,,0.09961089494163425,996108.9494163424,10000000,percent,0,0.08171206225680934
6,2,Jason Taylor,9.0,,,0.09961089494163425,996108.9494163424,10000000,percent,0,0.10505836575875485
6,2,Kristi Yamaguchi,9.0,,,0.09961089494163425,996108.9494163424,10000000,percent,0,0.10505836575875485
6,2,Monica Seles,5.0,,,0.0,0.0,10000000,percent,1,0.05836575875486381
6,2,Penn Jillette,5.666666666666667,,,0.0,0.0,10000000,percent,1,0.06614785992217899
6,2,Adam Carolla,6.333333333333333,,,0.09961089494163425,996108.9494163424,10000000,percent,0,0.07392996108949415
6,2,Mario,8.666666666666666,,,0.09961089494163425,996108.9494163424,10000000,percent,0,0.10116731517509726
6,3,Cristian de la Fuente,8.333333333333334,,,0.1101364522417154,1101364.522417154,10000000,percent,0,0.10964912280701755
6,3,Steve Guttenberg,7.0,,,0.0,0.0,10000000,percent,1,0.09210526315789473
6,3,Priscilla Presley,8.666666666666666,,,0.1101364522417154,1101364.522417154,10000000,percent,0,0.11403508771929824
6,3,Marlee Matlin,7.0,,,0.1101364522417154,1101364.522417154,10000000,percent,0,0.09210526315789473
6,3,Shannon Elizabeth,8.0,,,0.1101364522417154,1101364.522417154,10000000,percent,0,0.10526315789473684
6,3,Marissa Jaret Winokur,6.333333333333333,,,0.1189083820662768,1189083.8206627679,10000000,percent,0,0.08333333333333333
6,3,Jason Taylor,7.666666666666667,,,0.1101364522417154,1101364.522417154,10000000,percent,0,0.10087719298245615
6,3,Kristi Yamaguchi,9.0,,,0.1101364522417154,1101364.522417154,10000000,percent,0,0.11842105263157894
6,3,Adam Carolla,7.0,,,0.1101364522417154,1101364.522417154,10000000,percent,0,0.09210526315789473
6,3,Mario,7.0,,,0.1101364522417154,1101364.522417154,10000000,percent,0,0.09210526315789473
6,4,Cristian de la Fuente,8.666666666666666,,,0.123375,1233750.0,10000000,percent,0,0.11555555555555555
6,4,Priscilla Presley,7.333333333333333,,,0.123375,1233750.0,10000000,percent,0,0.09777777777777777
6,4,Marlee Matlin,8.0,,,0.123375,1233750.0,10000000,percent,0,0.10666666666666667
6,4,Shannon Elizabeth,9.333333333333334,,,0.123375,1233750.0,10000000,percent,0,0.12444444444444445
6,4,Marissa Jaret Winokur,8.0,,,0.123375,1233750.0,10000000,percent,0,0.10666666666666667
6,4,Jason Taylor,9.666666666666666,,,0.123375,1233750.0,10000000,percent,0,0.1288888888888889
6,4,Kristi Yamaguchi,9.666666666666666,,,0.123375,1233750.0,10000000,percent,0,0.1288888888888889
6,4,Adam Carolla,6.333333333333333,,,0.013000000000000001,130000.00000000001,10000000,percent,1,0.08444444444444445
6,4,Mario,8.0,,,0.123375,1233750.0,10000000,percent,0,0.10666666666666667
6,5,Cristian de la Fuente,7.666666666666667,,,0.14214285714285715,1421428.5714285716,10000000,percent,0,0.11734693877551022
6,5,Priscilla Presley,7.0,,,0.005,50000.0,10000000,percent,1,0.10714285714285715
6,5,Marlee Matlin,7.333333333333333,,,0.14214285714285715,1421428.5714285716,10000000,percent,0,0.11224489795918367
6,5,Shannon Elizabeth,7.666666666666667,,,0.14214285714285715,1421428.5714285716,10000000,percent,0,0.11734693877551022
6,5,Marissa Jaret Winokur,8.0,,,0.14214285714285715,1421428.5714285716,10000000,percent,0,0.12244897959183675
6,5,Jason Taylor,9.0,,,0.14214285714285715,1421428.5714285716,10000000,percent,0,0.13775510204081634
6,5,Kristi Yamaguchi,9.666666666666666,,,0.14214285714285715,1421428.5714285716,10000000,percent,0,0.14795918367346939
6,5,Mario,9.0,,,0.14214285714285715,1421428.5714285716,10000000,percent,0,0.13775510204081634
6,6,Cristian de la Fuente,9.0,,,0.164,1640000.0,10000000,percent,0,0.15
6,6,Marlee Matlin,7.0,,,0.016,160000.0,10000000,percent,1,0.11666666666666667
6,6,Shannon Elizabeth,8.0,,,0.164,1640000.0,10000000,percent,0,0.13333333333333333
6,6,Marissa Jaret Winokur,8.666666666666666,,,0.164,1640000.0,10000000,percent,0,0.14444444444444443
6,6,Jason Taylor,8.0,,,0.164,1640000.0,10000000,percent,0,0.13333333333333333
6,6,Kristi Yamaguchi,10.0,,,0.164,1640000.0,10000000,percent,0,0.16666666666666666
6,6,Mario,9.333333333333334,,,0.164,1640000.0,10000000,percent,0,0.15555555555555556
6,7,Cristian de la Fuente,7.666666666666667,,,0.21294498381877022,2129449.838187702,10000000,percent,0,0.1488673139158576
6,7,Shannon Elizabeth,8.5,,,0.0,0.0,10000000,percent,1,0.1650485436893204
6,7,Marissa Jaret Winokur,8.666666666666666,,,0.19676375404530744,1967637.5404530743,10000000,percent,0,0.16828478964401294
6,7,Jason Taylor,9.166666666666666,,,0.19676375404530744,1967637.5404530743,10000000,percent,0,0.1779935275080906
6,7,Kristi Yamaguchi,9.0,,,0.19676375404530744,1967637.5404530743,10000000,percent,0,0.17475728155339806
6,7,Mario,8.5,,,0.19676375404530744,1967637.5404530743,10000000,percent,0,0.1650485436893204
6,8,Cristian de la Fuente,9.5,,,0.24625468164794007,2462546.8164794007,10000000,percent,0,0.21348314606741572
6,8,Marissa Jaret Winokur,8.333333333333334,,,0.25749063670411987,2574906.3670411985,10000000,percent,0,0.18726591760299627
6,8,Jason Taylor,8.666666666666666,,,0.25,2500000.0,10000000,percent,0,0.19475655430711608
6,8,Kristi Yamaguchi,9.166666666666666,,,0.24625468164794007,2462546.8164794007,10000000,percent,0,0.20599250936329586
6,8,Mario,8.833333333333334,,,0.0,0.0,10000000,percent,1,0.19850187265917604
6,9,Cristian de la Fuente,9.333333333333334,,,0.329,3290000.0,10000000,percent,0,0.2545454545454546
6,9,Marissa Jaret Winokur,8.666666666666666,,,0.013000000000000001,130000.00000000001,10000000,percent,1,0.23636363636363636
6,9,Jason Taylor,9.166666666666666,,,0.329,3290000.0,10000000,percent,0,0.25
6,9,Kristi Yamaguchi,9.5,,,0.329,3290000.0,10000000,percent,0,0.2590909090909091
6,10,Cristian de la Fuente,8.666666666666666,,,0.3076923076923077,3076923.076923077,10000000,percent,0,0.3076923076923077
6,10,Jason Taylor,9.5,,,0.33727810650887574,3372781.0650887573,10000000,percent,0,0.33727810650887574
6,10,Kristi Yamaguchi,10.0,,,0.3550295857988166,3550295.857988166,10000000,percent,0,0.3550295857988166
7,1,Ted McGinley,6.166666666666667,,,0.0,0.0,10000000,percent,1,0.07341269841269842
7,1,Cloris Leachman,5.333333333333333,,,0.09956709956709958,995670.9956709958,10000000,percent,0,0.06349206349206349
7,1,Susan Lucci,6.166666666666667,,,0.08964646464646465,896464.6464646466,10000000,percent,0,0.07341269841269842
7,1,Cody Linley,6.833333333333333,,,0.08964646464646465,896464.6464646466,10000000,percent,0,0.08134920634920635
7,1,Misty May-Treanor,7.0,,,0.08964646464646465,896464.6464646466,10000000,percent,0,0.08333333333333333
7,1,Maurice Greene,6.5,,,0.08964646464646465,896464.6464646466,10000000,percent,0,0.07738095238095238
7,1,Warren Sapp,7.166666666666667,,,0.08964646464646465,896464.6464646466,10000000,percent,0,0.08531746031746032
7,1,Jeffrey Ross,4.0,,,0.0,0.0,10000000,percent,1,0.047619047619047616
7,1,Toni Braxton,7.5,,,0.08964646464646465,896464.6464646466,10000000,percent,0,0.08928571428571429
7,1,Lance Bass,7.166666666666667,,,0.08964646464646465,896464.6464646466,10000000,percent,0,0.08531746031746032
7,1,Kim Kardashian,6.166666666666667,,,0.08964646464646465,896464.6464646466,10000000,percent,0,0.07341269841269842
7,1,Rocco DiSpirito,5.833333333333333,,,0.09361471861471862,936147.1861471862,10000000,percent,0,0.06944444444444445
7,1,Brooke Burke,8.166666666666666,,,0.08964646464646465,896464.6464646466,10000000,percent,0,0.09722222222222221
7,2,Cloris Leachman,5.0,,,0.13122171945701358,1312217.1945701358,10000000,percent,0,0.06787330316742082
7,2,Susan Lucci,7.0,,,0.10407239819004525,1040723.9819004525,10000000,percent,0,0.09502262443438915
7,2,Cody Linley,7.0,,,0.10407239819004525,1040723.9819004525,10000000,percent,0,0.09502262443438915
7,2,Misty May-Treanor,7.0,,,0.0,0.0,10000000,percent,1,0.09502262443438915
7,2,Maurice Greene,6.333333333333333,,,0.11312217194570136,1131221.7194570135,10000000,percent,0,0.08597285067873305
7,2,Warren Sapp,8.0,,,0.10407239819004525,1040723.9819004525,10000000,percent,0,0.10859728506787332
7,2,Toni Braxton,7.666666666666667,,,0.10407239819004525,1040723.9819004525,10000000,percent,0,0.10407239819004527
7,2,Lance Bass,6.666666666666667,,,0.1085972850678733,1085972.850678733,10000000,percent,0,0.0904977375565611
7,2,Kim Kardashian,5.666666666666667,,,0.0,0.0,10000000,percent,1,0.07692307692307694
7,2,Rocco DiSpirito,5.333333333333333,,,0.12669683257918551,1266968.325791855,10000000,percent,0,0.07239819004524888
7,2,Brooke Burke,8.0,,,0.10407239819004525,1040723.9819004525,10000000,percent,0,0.10859728506787332
7,3,Cloris Leachman,5.333333333333333,,,0.08040201005025126,804020.1005025125,10000000,percent,0,0.08040201005025126
7,3,Susan Lucci,7.0,,,0.10552763819095479,1055276.3819095478,10000000,percent,0,0.10552763819095479
7,3,Cody Linley,7.0,,,0.10552763819095479,1055276.3819095478,10000000,percent,0,0.10552763819095479
7,3,Maurice Greene,8.0,,,0.1206030150753769,1206030.1507537689,10000000,percent,0,0.1206030150753769
7,3,Warren Sapp,8.333333333333334,,,0.1256281407035176,1256281.407035176,10000000,percent,0,0.1256281407035176
7,3,Toni Braxton,7.333333333333333,,,0.11055276381909548,1105527.638190955,10000000,percent,0,0.11055276381909548
7,3,Lance Bass,7.333333333333333,,,0.11055276381909548,1105527.638190955,10000000,percent,0,0.11055276381909548
7,3,Rocco DiSpirito,6.666666666666667,,,0.10050251256281408,1005025.1256281408,10000000,percent,0,0.10050251256281408
7,3,Brooke Burke,9.333333333333334,,,0.14070351758793972,1407035.1758793972,10000000,percent,0,0.14070351758793972
7,4,Cloris Leachman,7.333333333333333,,,0.123875,1238750.0,10000000,percent,0,0.1083743842364532
7,4,Susan Lucci,8.0,,,0.123875,1238750.0,10000000,percent,0,0.11822660098522167
7,4,Cody Linley,7.666666666666667,,,0.123875,1238750.0,10000000,percent,0,0.11330049261083744
7,4,Maurice Greene,6.666666666666667,,,0.123875,1238750.0,10000000,percent,0,0.09852216748768472
7,4,Warren Sapp,7.333333333333333,,,0.123875,1238750.0,10000000,percent,0,0.1083743842364532
7,4,Toni Braxton,7.333333333333333,,,0.123875,1238750.0,10000000,percent,0,0.1083743842364532
7,4,Lance Bass,8.666666666666666,,,0.123875,1238750.0,10000000,percent,0,0.12807881773399013
7,4,Rocco DiSpirito,6.0,,,0.009000000000000001,90000.00000000001,10000000,percent,1,0.08866995073891625
7,4,Brooke Burke,8.666666666666666,,,0.123875,1238750.0,10000000,percent,0,0.12807881773399013
7,5,Cloris Leachman,7.0,,,0.1465201465201465,1465201.465201465,10000000,percent,0,0.1076923076923077
7,5,Susan Lucci,7.333333333333333,,,0.1413919413919414,1413919.413919414,10000000,percent,0,0.11282051282051282
7,5,Cody Linley,9.333333333333334,,,0.1413919413919414,1413919.413919414,10000000,percent,0,0.1435897435897436
7,5,Maurice Greene,9.0,,,0.1413919413919414,1413919.413919414,10000000,percent,0,0.13846153846153847
7,5,Warren Sapp,8.333333333333334,,,0.1413919413919414,1413919.413919414,10000000,percent,0,0.12820512820512822
7,5,Toni Braxton,7.333333333333333,,,0.0,0.0,10000000,percent,1,0.11282051282051282
7,5,Lance Bass,7.0,,,0.1465201465201465,1465201.465201465,10000000,percent,0,0.1076923076923077
7,5,Brooke Burke,9.666666666666666,,,0.1413919413919414,1413919.413919414,10000000,percent,0,0.14871794871794872
7,6,Cloris Leachman,5.0,,,0.037,370000.0,10000000,percent,1,0.09375
7,6,Susan Lucci,7.666666666666667,,,0.1605,1605000.0,10000000,percent,0,0.14375
7,6,Cody Linley,7.666666666666667,,,0.1605,1605000.0,10000000,percent,0,0.14375
7,6,Maurice Greene,7.0,,,0.1605,1605000.0,10000000,percent,0,0.13125
7,6,Warren Sapp,8.333333333333334,,,0.1605,1605000.0,10000000,percent,0,0.15625
7,6,Lance Bass,9.0,,,0.1605,1605000.0,10000000,percent,0,0.16874999999999998
7,6,Brooke Burke,8.666666666666666,,,0.1605,1605000.0,10000000,percent,0,0.16249999999999998
7,7,Susan Lucci,8.0,,,0.0,0.0,10000000,percent,1,0.16326530612244897
7,7,Cody Linley,7.333333333333333,,,0.20680272108843537,2068027.2108843536,10000000,percent,0,0.14965986394557823
7,7,Maurice Greene,8.333333333333334,,,0.19319727891156463,1931972.7891156464,10000000,percent,0,0.17006802721088438
7,7,Warren Sapp,7.0,,,0.21360544217687075,2136054.4217687077,10000000,percent,0,0.14285714285714285
7,7,Lance Bass,8.333333333333334,,,0.19319727891156463,1931972.7891156464,10000000,percent,0,0.17006802721088438
7,7,Brooke Burke,10.0,,,0.19319727891156463,1931972.7891156464,10000000,percent,0,0.20408163265306123
7,8,Cody Linley,8.0,,,0.25,2500000.0,10000000,percent,0,0.18823529411764706
7,8,Maurice Greene,8.0,,,0.0,0.0,10000000,percent,1,0.18823529411764706
7,8,Warren Sapp,9.0,,,0.25,2500000.0,10000000,percent,0,0.21176470588235294
7,8,Lance Bass,8.333333333333334,,,0.25,2500000.0,10000000,percent,0,0.19607843137254904
7,8,Brooke Burke,9.166666666666666,,,0.25,2500000.0,10000000,percent,0,0.2156862745098039
7,9,Cody Linley,7.666666666666667,,,0.014,140000.0,10000000,percent,1,0.22885572139303484
7,9,Warren Sapp,8.166666666666666,,,0.32866666666666666,3286666.6666666665,10000000,percent,0,0.24378109452736316
7,9,Lance Bass,9.5,,,0.32866666666666666,3286666.6666666665,10000000,percent,0,0.2835820895522388
7,9,Brooke Burke,8.166666666666666,,,0.32866666666666666,3286666.6666666665,10000000,percent,0,0.24378109452736316
7,10,Warren Sapp,9.166666666666666,,,0.3235294117647059,3235294.117647059,10000000,percent,0,0.3235294117647059
7,10,Lance Bass,9.166666666666666,,,0.3235294117647059,3235294.117647059,10000000,percent,0,0.3235294117647059
7,10,Brooke Burke,10.0,,,0.35294117647058826,3529411.7647058824,10000000,percent,0,0.35294117647058826
8,1,Gilles Marini,8.0,,,0.09876543209876543,987654.3209876543,10000000,percent,0,0.09876543209876543
8,1,Denise Richards,6.0,,,0.07407407407407407,740740.7407407407,10000000,percent,0,0.07407407407407407
8,1,David Alan Grier,6.333333333333333,,,0.07818930041152262,781893.0041152262,10000000,percent,0,0.07818930041152262
8,1,Lawrence Taylor,5.333333333333333,,,0.06584362139917695,658436.2139917695,10000000,percent,0,0.06584362139917695
8,1,Ty Murray,4.666666666666667,,,0.05761316872427984,576131.6872427984,10000000,percent,0,0.05761316872427984
8,1,Shawn Johnson,7.666666666666667,,,0.09465020576131687,946502.0576131687,10000000,percent,0,0.09465020576131687
8,1,Steve Wozniak,4.333333333333333,,,0.053497942386831275,534979.4238683127,10000000,percent,0,0.053497942386831275
8,1,Belinda Carlisle,5.666666666666667,,,0.06995884773662552,699588.4773662551,10000000,percent,0,0.06995884773662552
8,1,Chuck Wicks,6.666666666666667,,,0.0823045267489712,823045.267489712,10000000,percent,0,0.0823045267489712
8,1,Lil' Kim,7.0,,,0.08641975308641975,864197.5308641975,10000000,percent,0,0.08641975308641975
