season,week,celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,judge_total,fan_vote_share
6,4,Shannon Elizabeth,Derek Hough,Actor/Actress,Texas,United States,34,9.333333333333334,0.123375
6,4,Marissa Jaret Winokur,Tony Dovolani,Actor/Actress,New York,United States,35,8.0,0.123375
6,4,Jason Taylor,Edyta Sliwinska,Athlete,Pennsylvania,United States,33,9.666666666666666,0.123375
6,4,Kristi Yamaguchi,Mark Ballas,Athlete,California,United States,36,9.666666666666666,0.123375
6,4,Adam Carolla,Julianne Hough,Radio Personality,California,United States,43,6.333333333333333,0.013
6,4,Mario,Karina Smirnoff,Singer/Rapper,Maryland,United States,21,8.0,0.123375
6,5,Cristian de la Fuente,Cheryl Burke,Actor/Actress,,Chile,34,7.666666666666667,0.1421428571428571
6,5,Priscilla Presley,Louis van Amstel,Actor/Actress,New York,United States,62,7.0,0.005
6,5,Marlee Matlin,Fabian Sanchez,Actor/Actress,Illinois,United States,42,7.333333333333333,0.1421428571428571
6,5,Shannon Elizabeth,Derek Hough,Actor/Actress,Texas,United States,34,7.666666666666667,0.1421428571428571
6,5,Marissa Jaret Winokur,Tony Dovolani,Actor/Actress,New York,United States,35,8.0,0.1421428571428571
6,5,Jason Taylor,Edyta Sliwinska,Athlete,Pennsylvania,United States,33,9.0,0.1421428571428571
6,5,Kristi Yamaguchi,Mark Ballas,Athlete,California,United States,36,9.666666666666666,0.1421428571428571
6,5,Mario,Karina Smirnoff,Singer/Rapper,Maryland,United States,21,9.0,0.1421428571428571
6,6,Cristian de la Fuente,Cheryl Burke,Actor/Actress,,Chile,34,9.0,0.164
6,6,Marlee Matlin,Fabian Sanchez,Actor/Actress,Illinois,United States,42,7.0,0.016
6,6,Shannon Elizabeth,Derek Hough,Actor/Actress,Texas,United States,34,8.0,0.164
6,6,Marissa Jaret Winokur,Tony Dovolani,Actor/Actress,New York,United States,35,8.666666666666666,0.164
6,6,Jason Taylor,Edyta Sliwinska,Athlete,Pennsylvania,United States,33,8.0,0.164
6,6,Kristi Yamaguchi,Mark Ballas,Athlete,California,United States,36,10.0,0.164
6,6,Mario,Karina Smirnoff,Singer/Rapper,Maryland,United States,21,9.333333333333334,0.164
6,7,Cristian de la Fuente,Cheryl Burke,Actor/Actress,,Chile,34,7.666666666666667,0.2129449838187702
6,7,Shannon Elizabeth,Derek Hough,Actor/Actress,Texas,United States,34,8.5,0.0
6,7,Marissa Jaret Winokur,Tony Dovolani,Actor/Actress,New York,United States,35,8.666666666666666,0.1967637540453074
6,7,Jason Taylor,Edyta Sliwinska,Athlete,Pennsylvania,United States,33,9.166666666666666,0.1967637540453074
6,7,Kristi Yamaguchi,Mark Ballas,Athlete,California,United States,36,9.0,0.1967637540453074
6,7,Mario,Karina Smirnoff,Singer/Rapper,Maryland,United States,21,8.5,0.1967637540453074
6,8,Cristian de la Fuente,Cheryl Burke,Actor/Actress,,Chile,34,9.5,0.24625468164794
6,8,Marissa Jaret Winokur,Tony Dovolani,Actor/Actress,New York,United States,35,8.333333333333334,0.2574906367041198
6,8,Jason Taylor,Edyta Sliwinska,Athlete,Pennsylvania,United States,33,8.666666666666666,0.25
6,8,Kristi Yamaguchi,Mark Ballas,Athlete,California,United States,36,9.166666666666666,0.24625468164794
6,8,Mario,Karina Smirnoff,Singer/Rapper,Maryland,United States,21,8.833333333333334,0.0
6,9,Cristian de la Fuente,Cheryl Burke,Actor/Actress,,Chile,34,9.333333333333334,0.329
6,9,Marissa Jaret Winokur,Tony Dovolani,Actor/Actress,New York,United States,35,8.666666666666666,0.013
6,9,Jason Taylor,Edyta Sliwinska,Athlete,Pennsylvania,United States,33,9.166666666666666,0.329
6,9,Kristi Yamaguchi,Mark Ballas,Athlete,California,United States,36,9.5,0.329
7,4,Cloris Leachman,Corky Ballas,Actor/Actress,Iowa,United States,82,7.333333333333333,0.124875
7,4,Susan Lucci,Tony Dovolani,Actor/Actress,New York,United States,61,8.0,0.124875
7,4,Cody Linley,Julianne Hough,Actor/Actress,Texas,United States,18,7.666666666666667,0.124875
7,4,Maurice Greene,Cheryl Burke,Athlete,Kansas,United States,34,6.666666666666667,0.124875
7,4,Warren Sapp,Kym Johnson,Athlete,Florida,United States,35,7.333333333333333,0.124875
7,4,Toni Braxton,Alec Mazo,Singer/Rapper,Maryland,United States,40,7.333333333333333,0.124875
7,4,Lance Bass,Lacey Schwimmer,Singer/Rapper,Mississippi,United States,29,8.666666666666666,0.124875
7,4,Rocco DiSpirito,Karina Smirnoff,TV Personality,New York,United States,41,6.0,0.001
7,4,Brooke Burke,Derek Hough,TV Personality,Connecticut,United States,37,8.666666666666666,0.124875
7,5,Cloris Leachman,Corky Ballas,Actor/Actress,Iowa,United States,82,7.0,0.1465201465201465
7,5,Susan Lucci,Tony Dovolani,Actor/Actress,New York,United States,61,7.333333333333333,0.1413919413919414
7,5,Cody Linley,Julianne Hough,Actor/Actress,Texas,United States,18,9.333333333333334,0.1413919413919414
7,5,Maurice Greene,Cheryl Burke,Athlete,Kansas,United States,34,9.0,0.1413919413919414
7,5,Warren Sapp,Kym Johnson,Athlete,Florida,United States,35,8.333333333333334,0.1413919413919414
7,5,Toni Braxton,Alec Mazo,Singer/Rapper,Maryland,United States,40,7.333333333333333,0.0
7,5,Lance Bass,Lacey Schwimmer,Singer/Rapper,Mississippi,United States,29,7.0,0.1465201465201465
7,5,Brooke Burke,Derek Hough,TV Personality,Connecticut,United States,37,9.666666666666666,0.1413919413919414
7,6,Cloris Leachman,Corky Ballas,Actor/Actress,Iowa,United States,82,5.0,0.037
7,6,Susan Lucci,Tony Dovolani,Actor/Actress,New York,United States,61,7.666666666666667,0.1605
7,6,Cody Linley,Julianne Hough,Actor/Actress,Texas,United States,18,7.666666666666667,0.1605
7,6,Maurice Greene,Cheryl Burke,Athlete,Kansas,United States,34,7.0,0.1605
7,6,Warren Sapp,Kym Johnson,Athlete,Florida,United States,35,8.333333333333334,0.1605
7,6,Lance Bass,Lacey Schwimmer,Singer/Rapper,Mississippi,United States,29,9.0,0.1605
7,6,Brooke Burke,Derek Hough,TV Personality,Connecticut,United States,37,8.666666666666666,0.1605
7,7,Susan Lucci,Tony Dovolani,Actor/Actress,New York,United States,61,8.0,0.0
7,7,Cody Linley,Julianne Hough,Actor/Actress,Texas,United States,18,7.333333333333333,0.2068027210884353
7,7,Maurice Greene,Cheryl Burke,Athlete,Kansas,United States,34,8.333333333333334,0.1931972789115646
7,7,Warren Sapp,Kym Johnson,Athlete,Florida,United States,35,7.0,0.2136054421768707
7,7,Lance Bass,Lacey Schwimmer,Singer/Rapper,Mississippi,United States,29,8.333333333333334,0.1931972789115646
7,7,Brooke Burke,Derek Hough,TV Personality,Connecticut,United States,37,10.0,0.1931972789115646
7,8,Cody Linley,Julianne Hough,Actor/Actress,Texas,United States,18,8.0,0.25
7,8,Maurice Greene,Cheryl Burke,Athlete,Kansas,United States,34,8.0,0.0
7,8,Warren Sapp,Kym Johnson,Athlete,Florida,United States,35,9.0,0.25
7,8,Lance Bass,Lacey Schwimmer,Singer/Rapper,Mississippi,United States,29,8.333333333333334,0.25
7,8,Brooke Burke,Derek Hough,TV Personality,Connecticut,United States,37,9.166666666666666,0.25
7,9,Cody Linley,Julianne Hough,Actor/Actress,Texas,United States,18,7.666666666666667,0.014
7,9,Warren Sapp,Kym Johnson,Athlete,Florida,United States,35,8.166666666666666,0.3286666666666666
7,9,Lance Bass,Lacey Schwimmer,Singer/Rapper,Mississippi,United States,29,9.5,0.3286666666666666
7,9,Brooke Burke,Derek Hough,TV Personality,Connecticut,United States,37,8.166666666666666,0.3286666666666666
8,2,Gilles Marini,Cheryl Burke,Actor/Actress,,France,33,9.0,0.0814465408805031
8,2,Denise Richards,Maksim Chmerkoskiy,Actor/Actress,Illinois,United States,38,7.0,0.0814465408805031
8,2,David Alan Grier,Kym Johnson,Actor/Actress,Michigan,United States,52,5.666666666666667,0.0852201257861635
8,2,Lawrence Taylor,Edyta Sliwinska,Athlete,Virginia,United States,50,6.666666666666667,0.0814465408805031
8,2,Ty Murray,Chelsie Hightower,Athlete,Arizona,United States,39,6.666666666666667,0.0814465408805031
8,2,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,8.0,0.0814465408805031
8,2,Steve Wozniak,Karina Smirnoff,Entrepreneur,California,United States,58,5.666666666666667,0.0852201257861635
8,2,Belinda Carlisle,Jonathan Roberts,Singer/Rapper,California,United States,50,6.0,0.0
8,2,Chuck Wicks,Julianne Hough,Singer/Rapper,Delaware,United States,29,6.666666666666667,0.0814465408805031
8,2,Lil' Kim,Derek Hough,Singer/Rapper,New York,United States,34,7.666666666666667,0.0814465408805031
8,2,Steve-O,Lacey Schwimmer,TV Personality,,England,34,4.666666666666667,0.0965408805031446
8,2,Holly Madison,Dmitry Chaplin,TV Personality,Oregon,United States,30,6.0,0.0814465408805031
8,2,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,8.666666666666666,0.0814465408805031
8,3,Gilles Marini,Cheryl Burke,Actor/Actress,,France,33,9.0,0.0884037222619899
8,3,Denise Richards,Maksim Chmerkoskiy,Actor/Actress,Illinois,United States,38,5.333333333333333,0.0
8,3,David Alan Grier,Kym Johnson,Actor/Actress,Michigan,United States,52,8.0,0.0884037222619899
8,3,Lawrence Taylor,Edyta Sliwinska,Athlete,Virginia,United States,50,6.666666666666667,0.0884037222619899
8,3,Ty Murray,Chelsie Hightower,Athlete,Arizona,United States,39,7.666666666666667,0.0884037222619899
8,3,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,9.0,0.0884037222619899
8,3,Steve Wozniak,Karina Smirnoff,Entrepreneur,California,United States,58,3.3333333333333335,0.1120257695060844
8,3,Chuck Wicks,Julianne Hough,Singer/Rapper,Delaware,United States,29,7.666666666666667,0.0884037222619899
8,3,Lil' Kim,Derek Hough,Singer/Rapper,New York,United States,34,8.333333333333334,0.0884037222619899
8,3,Steve-O,Lacey Schwimmer,TV Personality,,England,34,5.0,0.0923407301360057
8,3,Holly Madison,Dmitry Chaplin,TV Personality,Oregon,United States,30,5.666666666666667,0.0884037222619899
8,3,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,9.0,0.0884037222619899
8,5,Gilles Marini,Cheryl Burke,Actor/Actress,,France,33,9.666666666666666,0.1208333333333333
8,5,David Alan Grier,Kym Johnson,Actor/Actress,Michigan,United States,52,7.333333333333333,0.0
8,5,Lawrence Taylor,Edyta Sliwinska,Athlete,Virginia,United States,50,6.666666666666667,0.1303571428571428
8,5,Ty Murray,Chelsie Hightower,Athlete,Arizona,United States,39,7.0,0.1255952380952381
8,5,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,8.666666666666666,0.1208333333333333
8,5,Chuck Wicks,Julianne Hough,Singer/Rapper,Delaware,United States,29,7.666666666666667,0.1208333333333333
8,5,Lil' Kim,Derek Hough,Singer/Rapper,New York,United States,34,8.666666666666666,0.1208333333333333
8,5,Steve-O,Lacey Schwimmer,TV Personality,,England,34,6.0,0.1398809523809523
8,5,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,8.333333333333334,0.1208333333333333
8,6,Gilles Marini,Cheryl Burke,Actor/Actress,,France,33,8.666666666666666,0.1414285714285714
8,6,Lawrence Taylor,Edyta Sliwinska,Athlete,Virginia,United States,50,7.333333333333333,0.1414285714285714
8,6,Ty Murray,Chelsie Hightower,Athlete,Arizona,United States,39,6.0,0.1414285714285714
8,6,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,8.666666666666666,0.1414285714285714
8,6,Chuck Wicks,Julianne Hough,Singer/Rapper,Delaware,United States,29,7.666666666666667,0.1414285714285714
8,6,Lil' Kim,Derek Hough,Singer/Rapper,New York,United States,34,9.333333333333334,0.1414285714285714
8,6,Steve-O,Lacey Schwimmer,TV Personality,,England,34,5.333333333333333,0.01
8,6,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,9.0,0.1414285714285714
8,7,Gilles Marini,Cheryl Burke,Actor/Actress,,France,33,9.0,0.164
8,7,Lawrence Taylor,Edyta Sliwinska,Athlete,Virginia,United States,50,7.0,0.016
8,7,Ty Murray,Chelsie Hightower,Athlete,Arizona,United States,39,8.0,0.164
8,7,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,9.333333333333334,0.164
8,7,Chuck Wicks,Julianne Hough,Singer/Rapper,Delaware,United States,29,9.0,0.164
8,7,Lil' Kim,Derek Hough,Singer/Rapper,New York,United States,34,8.666666666666666,0.164
8,7,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,9.666666666666666,0.164
8,8,Gilles Marini,Cheryl Burke,Actor/Actress,,France,33,9.166666666666666,0.1967948717948718
8,8,Ty Murray,Chelsie Hightower,Athlete,Arizona,United States,39,8.666666666666666,0.1967948717948718
8,8,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,8.666666666666666,0.1967948717948718
8,8,Chuck Wicks,Julianne Hough,Singer/Rapper,Delaware,United States,29,8.5,0.0
8,8,Lil' Kim,Derek Hough,Singer/Rapper,New York,United States,34,9.333333333333334,0.1967948717948718
8,8,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,7.666666666666667,0.2128205128205128
8,9,Gilles Marini,Cheryl Burke,Actor/Actress,,France,33,9.333333333333334,0.2443820224719101
8,9,Ty Murray,Chelsie Hightower,Athlete,Arizona,United States,39,7.666666666666667,0.2668539325842696
8,9,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,9.333333333333334,0.2443820224719101
8,9,Lil' Kim,Derek Hough,Singer/Rapper,New York,United States,34,8.666666666666666,0.0
8,9,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,9.5,0.2443820224719101
8,10,Gilles Marini,Cheryl Burke,Actor/Actress,,France,33,10.0,0.3226544901065449
8,10,Ty Murray,Chelsie Hightower,Athlete,Arizona,United States,39,8.0,0.032
8,10,Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,9.333333333333334,0.3226544901065449
8,10,Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,9.166666666666666,0.3226910197869101
9,2,Debi Mazar,Maksim Chmerkoskiy,Actor/Actress,New York,United States,45,7.0,0.0769230769230769
9,2,Melissa Joan Hart,Mark Ballas,Actor/Actress,New York,United States,33,6.333333333333333,0.0769230769230769
9,2,Mark Dacascos,Lacey Schwimmer,Actor/Actress,Hawaii,United States,45,7.0,0.0769230769230769
9,2,Chuck Liddell,Anna Trebunskaya,Athlete,California,United States,39,6.333333333333333,0.0769230769230769
9,2,Natalie Coughlin,Alec Mazo,Athlete,California,United States,27,7.0,0.0769230769230769
9,2,Louie Vito,Chelsie Hightower,Athlete,Ohio,United States,21,6.333333333333333,0.0769230769230769
9,2,Michael Irvin,Anna Demidova,Athlete,Florida,United States,43,6.666666666666667,0.0769230769230769
9,2,Joanna Krupa,Derek Hough,Model,,Poland,30,6.666666666666667,0.0769230769230769
9,2,Kathy Ireland,Tony Dovolani,Model,California,United States,46,6.0,0.0
9,2,Tom DeLay,Cheryl Burke,Politician,Texas,United States,62,6.0,0.0769230769230769
9,2,Aaron Carter,Karina Smirnoff,Singer/Rapper,Florida,United States,21,9.0,0.0769230769230769
9,2,Mya,Dmitry Chaplin,Singer/Rapper,Washington D.C.,United States,29,9.0,0.0769230769230769
9,2,Donny Osmond,Kym Johnson,Singer/Rapper,Utah,United States,51,8.333333333333334,0.0769230769230769
9,2,Kelly Osbourne,Louis van Amstel,TV Personality,,England,24,6.333333333333333,0.0769230769230769
9,4,Melissa Joan Hart,Mark Ballas,Actor/Actress,New York,United States,33,9.333333333333334,0.0991735537190082
9,4,Mark Dacascos,Lacey Schwimmer,Actor/Actress,Hawaii,United States,45,7.333333333333333,0.0991735537190082
9,4,Chuck Liddell,Anna Trebunskaya,Athlete,California,United States,39,5.666666666666667,0.0
9,4,Natalie Coughlin,Alec Mazo,Athlete,California,United States,27,8.0,0.0991735537190082
9,4,Louie Vito,Chelsie Hightower,Athlete,Ohio,United States,21,5.333333333333333,0.1033057851239669
9,4,Michael Irvin,Anna Demidova,Athlete,Florida,United States,43,5.333333333333333,0.1033057851239669
9,4,Joanna Krupa,Derek Hough,Model,,Poland,30,8.666666666666666,0.0991735537190082
9,4,Aaron Carter,Karina Smirnoff,Singer/Rapper,Florida,United States,21,6.0,0.0991735537190082
9,4,Mya,Dmitry Chaplin,Singer/Rapper,Washington D.C.,United States,29,9.333333333333334,0.0991735537190082
9,4,Donny Osmond,Kym Johnson,Singer/Rapper,Utah,United States,51,8.0,0.0991735537190082
9,4,Kelly Osbourne,Louis van Amstel,TV Personality,,England,24,7.666666666666667,0.0991735537190082
9,5,Melissa Joan Hart,Mark Ballas,Actor/Actress,New York,United States,33,7.666666666666667,0.1106519742883379
9,5,Mark Dacascos,Lacey Schwimmer,Actor/Actress,Hawaii,United States,45,8.666666666666666,0.1106519742883379
9,5,Natalie Coughlin,Alec Mazo,Athlete,California,United States,27,7.333333333333333,0.0
9,5,Louie Vito,Chelsie Hightower,Athlete,Ohio,United States,21,7.333333333333333,0.1106519742883379
9,5,Michael Irvin,Anna Demidova,Athlete,Florida,United States,43,7.0,0.1147842056932966
9,5,Joanna Krupa,Derek Hough,Model,,Poland,30,8.0,0.1106519742883379
9,5,Aaron Carter,Karina Smirnoff,Singer/Rapper,Florida,United States,21,8.0,0.1106519742883379
9,5,Mya,Dmitry Chaplin,Singer/Rapper,Washington D.C.,United States,29,9.0,0.1106519742883379
9,5,Donny Osmond,Kym Johnson,Singer/Rapper,Utah,United States,51,9.666666666666666,0.1106519742883379
9,5,Kelly Osbourne,Louis van Amstel,TV Personality,,England,24,8.0,0.1106519742883379
9,8,Joanna Krupa,Derek Hough,Model,,Poland,30,8.666666666666666,0.25
9,8,Aaron Carter,Karina Smirnoff,Singer/Rapper,Florida,United States,21,8.333333333333334,0.0
9,8,Mya,Dmitry Chaplin,Singer/Rapper,Washington D.C.,United States,29,9.833333333333334,0.25
9,8,Donny Osmond,Kym Johnson,Singer/Rapper,Utah,United States,51,8.333333333333334,0.25
9,8,Kelly Osbourne,Louis van Amstel,TV Personality,,England,24,8.5,0.25
9,9,Joanna Krupa,Derek Hough,Model,,Poland,30,9.0,0.0
9,9,Mya,Dmitry Chaplin,Singer/Rapper,Washington D.C.,United States,29,9.666633333333333,0.322915797523054
9,9,Donny Osmond,Kym Johnson,Singer/Rapper,Utah,United States,51,8.2222,0.3447914977207734
9,9,Kelly Osbourne,Louis van Amstel,TV Personality,,England,24,8.6666,0.3322927047561726
10,2,Aiden Turner,Edyta Sliwinska,Actor/Actress,,England,32,6.333333333333333,0.0963636363636363
10,2,Shannen Doherty,Mark Ballas,Actor/Actress,Tennessee,United States,38,6.666666666666667,0.0
10,2,Niecy Nash,Louis van Amstel,Actor/Actress,California,United States,40,7.0,0.0918181818181818
10,2,Buzz Aldrin,Ashly DelGrosso,Astronaut,New Jersey,United States,80,4.0,0.1281818181818181
10,2,Chad Ochocinco,Cheryl Burke,Athlete,Florida,United States,32,5.333333333333333,0.11
10,2,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,8.0,0.0918181818181818
10,2,Pamela Anderson,Damian Whitewood,Model,,Canada,42,7.333333333333333,0.0918181818181818
10,2,Nicole Scherzinger,Derek Hough,Singer/Rapper,Hawaii,United States,31,9.333333333333334,0.0918181818181818
10,2,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,7.666666666666667,0.0918181818181818
10,2,Kate Gosselin,Tony Dovolani,TV Personality,Pennsylvania,United States,35,5.0,0.1145454545454545
10,2,Jake Pavelka,Chelsie Hightower,TV Personality,Texas,United States,32,6.666666666666667,0.0918181818181818
10,3,Aiden Turner,Edyta Sliwinska,Actor/Actress,,England,32,6.666666666666667,0.1101111111111111
10,3,Niecy Nash,Louis van Amstel,Actor/Actress,California,United States,40,7.0,0.1101111111111111
10,3,Buzz Aldrin,Ashly DelGrosso,Astronaut,New Jersey,United States,80,4.333333333333333,0.009
10,3,Chad Ochocinco,Cheryl Burke,Athlete,Florida,United States,32,6.666666666666667,0.1101111111111111
10,3,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,8.666666666666666,0.1101111111111111
10,3,Pamela Anderson,Damian Whitewood,Model,,Canada,42,7.0,0.1101111111111111
10,3,Nicole Scherzinger,Derek Hough,Singer/Rapper,Hawaii,United States,31,7.666666666666667,0.1101111111111111
10,3,Erin Andrews,Maksim Chmerkoskiy,Sports Broadcaster,Maine,United States,32,7.666666666666667,0.1101111111111111
10,3,Kate Gosselin,Tony Dovolani,TV Personality,Pennsylvania,United States,35,5.0,0.1101111111111111
10,3,Jake Pavelka,Chelsie Hightower,TV Personality,Texas,United States,32,7.0,0.1101111111111111
10,4,Aiden Turner,Edyta Sliwinska,Actor/Actress,,England,32,5.5,0.0
10,4,Niecy Nash,Louis van Amstel,Actor/Actress,California,United States,40,6.0,0.1246630727762803
10,4,Chad Ochocinco,Cheryl Burke,Athlete,Florida,United States,32,7.333333333333333,0.1246630727762803
10,4,Evan Lysacek,Anna Trebunskaya,Athlete,Illinois,United States,24,8.666666666666666,0.1246630727762803
